,Product_name,Product_price,Product_rating,Product_review,Product_page
66,DELL Allienware Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,"₹2,46,490",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-allienware-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-alienware-x15-r2-gaming-laptop/p/itm7b4045aef8730?pid=COMGJ75H9TH3ZGTD&lid=LSTCOMGJ75H9TH3ZGTDERLRB6&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=dbc245b8-4c07-4367-98fc-a2501028007a.COMGJ75H9TH3ZGTD.SEARCH&ppt=None&ppn=None&ssid=6227ris28g0000001676713337084&qH=e336894ec2d276ce
67,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹38,699",4.2,"4,605 Ratings & 445 Reviews",https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=en_WhhwD4GTblZF9HcD4ldGxKHfPxt27HzCpQDzZ7jFr9a3d5bjVeUoRJx5OwUTbpGwd1LmC5s4ewKbzj2Od2ouOg%3D%3D&ppt=None&ppn=None&ssid=6227ris28g0000001676713337084&qH=e336894ec2d276ce
68,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5418 Thin and Light Lapto...,"₹70,999",3.9,22 Ratings & 2 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-5418-thin-light-laptop/p/itm239809dcd77fe?pid=COMG9NYDYHCDP8AC&lid=LSTCOMG9NYDYHCDP8ACI46ZAR&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=dbc245b8-4c07-4367-98fc-a2501028007a.COMG9NYDYHCDP8AC.SEARCH&ppt=None&ppn=None&ssid=6227ris28g0000001676713337084&qH=e336894ec2d276ce
69,DELL G15 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,"₹72,790",4.6,213 Ratings & 36 Reviews,https://flipkart.com/search?q=dell+laptop/dell-g15-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-rtx-3050-g15-5515-gaming-laptop/p/itm5ce555e125ede?pid=COMG666GCGAEM7B8&lid=LSTCOMG666GCGAEM7B8XDHJBQ&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=dbc245b8-4c07-4367-98fc-a2501028007a.COMG666GCGAEM7B8.SEARCH&ppt=None&ppn=None&ssid=6227ris28g0000001676713337084&qH=e336894ec2d276ce
70,DELL Allienware Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,"₹2,09,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-allienware-core-i7-12th-gen-32-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-alienware-x14-gaming-laptop/p/itmc08e6f665af59?pid=COMGJ75HHG7U3ZSG&lid=LSTCOMGJ75HHG7U3ZSGXKY4O5&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=dbc245b8-4c07-4367-98fc-a2501028007a.COMGJ75HHG7U3ZSG.SEARCH&ppt=None&ppn=None&ssid=6227ris28g0000001676713337084&qH=e336894ec2d276ce
71,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,"₹33,751",4.2,766 Ratings & 77 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-1-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3d18297fc081a?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHYWG3P&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=en_WhhwD4GTblZF9HcD4ldGxKHfPxt27HzCpQDzZ7jFr9bnDedAxrLGvaGZ4yTJbKjYAU7XEJxiKNcDcnRZZo4jFg%3D%3D&ppt=None&ppn=None&ssid=6227ris28g0000001676713337084&qH=e336894ec2d276ce
72,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,"₹44,090",4.2,26 Ratings & 2 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm28b2a3dbbe92e?pid=COMG9NYDH9Q4QMHZ&lid=LSTCOMG9NYDH9Q4QMHZF7V7M8&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMG9NYDH9Q4QMHZ.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
73,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5518 Thin and Light Laptop,"₹71,490",4.2,100 Ratings & 13 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-5518-thin-light-laptop/p/itm72422fec8ff0a?pid=COMG43Z5FZRHVFQT&lid=LSTCOMG43Z5FZRHVFQTFOAPDT&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMG43Z5FZRHVFQT.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
74,DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,"₹1,05,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-g15-5525-gaming-laptop/p/itm70589bf34961c?pid=COMGFPGWRFMJZDHX&lid=LSTCOMGFPGWRFMJZDHXRJYA3O&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_75&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGFPGWRFMJZDHX.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
75,Lenovo Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop,"₹33,990",4.2,214 Ratings & 20 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARF6GSIV&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_76&otracker=search&fm=organic&iid=en_n%2BZbgV9YazPzoGQejsC7CIOh3bP0HiWQ0rPBWdFPOhjmh1R8VCChtGTMqMY%2Ffsne%2Fa0YdCGv0u1SDz2lCShgIQ%3D%3D&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
76,DELL Inspiron Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,"₹44,190",3.9,8 Ratings & 0 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-3525-thin-light-laptop/p/itm6fafc451e8a8b?pid=COMGF3B75NKJGJNF&lid=LSTCOMGF3B75NKJGJNFMGFUTD&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_77&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGF3B75NKJGJNF.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
77,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light L...,"₹88,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-inspiron-7420-thin-light-laptop/p/itm74d34848e6963?pid=COMGGSFQU6ZFT3YD&lid=LSTCOMGGSFQU6ZFT3YDABCVLW&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_78&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGGSFQU6ZFT3YD.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
78,DELL G15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) ...,"₹69,890",4.3,333 Ratings & 29 Reviews,https://flipkart.com/search?q=dell+laptop/dell-g15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itmd23032009a131?pid=COMG3P7NGMTA7ZMM&lid=LSTCOMG3P7NGMTA7ZMMOWUJRO&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_79&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMG3P7NGMTA7ZMM.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
79,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹33,890",4.2,863 Ratings & 66 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_80&otracker=search&fm=organic&iid=en_n%2BZbgV9YazPzoGQejsC7CIOh3bP0HiWQ0rPBWdFPOhimBU6ROnlScCr5PfThuCARkeDqVolEsrN%2Fd%2FyhPpRpKw%3D%3D&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
80,DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,"₹39,890",4.4,686 Ratings & 66 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3501-laptop/p/itm997ad4a2b302f?pid=COMFYZC5RJ2TH2ZZ&lid=LSTCOMFYZC5RJ2TH2ZZ0DCXCR&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_81&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMFYZC5RJ2TH2ZZ.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
81,DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7620 2 in 1 Laptop,"₹88,490",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-7620-2-1-laptop/p/itm0c96e196cb363?pid=COMGH8YQJJMUXKUE&lid=LSTCOMGH8YQJJMUXKUE0BIVVP&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_82&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGH8YQJJMUXKUE.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
82,DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in ...,"₹78,061",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-new-14-2-in-1-2-1-laptop/p/itm1b56c6628e835?pid=COMGJ75HMY7VBCJX&lid=LSTCOMGJ75HMY7VBCJXQZKNGL&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_83&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGJ75HMY7VBCJX.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
83,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,"₹58,990",4.4,700 Ratings & 82 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-slim-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_84&otracker=search&fm=organic&iid=en_n%2BZbgV9YazPzoGQejsC7CIOh3bP0HiWQ0rPBWdFPOhgNPjatVHdwPTUxUWuOoe47xNodbw%2BeN0UqDqSb6JIWRA%3D%3D&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
84,DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) New G...,"₹1,23,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-new-gaming-g15-laptop/p/itme1bb9740a76b6?pid=COMGJ75H2JJXNH9Z&lid=LSTCOMGJ75H2JJXNH9ZIEWOEC&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_85&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGJ75H2JJXNH9Z.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
85,DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7425 Notebook,"₹89,390",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-7-octa-core-5825u-16-gb-512-gb-ssd-windows-11-home-7425-notebook/p/itm18d68ed49cd4e?pid=COMGD436UHCV44GS&lid=LSTCOMGD436UHCV44GSDWI8V6&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_86&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGD436UHCV44GS.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
86,DELL Allienware Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 30...,"₹3,00,490",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-allienware-core-i7-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-alienware-x17-r2-gaming-laptop/p/itm5d951116d43c2?pid=COMGJ75HJTPNGAFD&lid=LSTCOMGJ75HJTPNGAFDGWATLY&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_87&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGJ75HJTPNGAFD.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
87,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹51,990",4.2,280 Ratings & 21 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_88&otracker=search&fm=organic&iid=en_n%2BZbgV9YazPzoGQejsC7CIOh3bP0HiWQ0rPBWdFPOhimYowjilwTWTtGcy5D%2BUcO10hCMwtKgRRJqLpIGAzJaw%3D%3D&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
88,DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"₹66,190",4,25 Ratings & 6 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-3525-notebook/p/itmf0a82db0f2500?pid=COMGD436X2AWBFVT&lid=LSTCOMGD436X2AWBFVTBFYPXD&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_89&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGD436X2AWBFVT.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
89,DELL G15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G...,"₹1,27,490",3.8,12 Ratings & 6 Reviews,https://flipkart.com/search?q=dell+laptop/dell-g15-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-g15-5520-gaming-laptop/p/itm640139151b5eb?pid=COMGDJJYGC5HHVDS&lid=LSTCOMGDJJYGC5HHVDSBQGBSK&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_90&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGDJJYGC5HHVDS.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
90,DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,"₹89,890",4.5,14 Ratings & 2 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-7415-2-1-laptop/p/itm3ee6116cc4a3c?pid=COMG9NYDG58ZZVZZ&lid=LSTCOMG9NYDG58ZZVZZS3BSFL&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_91&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMG9NYDG58ZZVZZ.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
91,Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN | 81X800LGIN Thin and Lig...,"₹39,990",4.3,446 Ratings & 37 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-thin-light-laptop/p/itm1c6de69e1069c?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQFAMIHE&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_92&otracker=search&fm=organic&iid=en_n%2BZbgV9YazPzoGQejsC7CIOh3bP0HiWQ0rPBWdFPOhiE6fZNKrvztRHgaJpn70XK%2FsIOLt8IoAzTsDcngR17ZQ%3D%3D&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
92,DELL G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,"₹93,900",4.4,5 Ratings & 1 Reviews,https://flipkart.com/search?q=dell+laptop/dell-g15-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-rtx-3050-g15-5515-gaming-laptop/p/itm7eac1e01d045c?pid=COMG666G8ETBWZUE&lid=LSTCOMG666G8ETBWZUEKRYO2J&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_93&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMG666G8ETBWZUE.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
93,DELL Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060)...,"₹1,46,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-ryzen-9-octa-core-6900hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-new-gaming-g15-laptop/p/itm8c8f68510cdbf?pid=COMGJ75H8AP2MDAY&lid=LSTCOMGJ75H8AP2MDAYTD8ISY&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_94&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGJ75H8AP2MDAY.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
94,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,"₹42,890",4.1,9 Ratings & 1 Reviews,https://flipkart.com/search?q=dell+laptop/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-3400-thin-light-laptop/p/itmdbe71fb69fada?pid=COMGBUKJRGHNGGZE&lid=LSTCOMGBUKJRGHNGGZEJ9QOYM&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_95&otracker=search&fm=organic&iid=f4bdfa48-658d-4fc9-b907-1da5949ce8df.COMGBUKJRGHNGGZE.SEARCH&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
95,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹38,699",4.2,"4,623 Ratings & 447 Reviews",https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_4_96&otracker=search&fm=organic&iid=en_n%2BZbgV9YazPzoGQejsC7CIOh3bP0HiWQ0rPBWdFPOhh42zQwtnerdc%2FETpTkoumDd1LmC5s4ewKbzj2Od2ouOg%3D%3D&ppt=None&ppn=None&ssid=3q2n196m8w0000001676713338137&qH=e336894ec2d276ce
96,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,"₹43,490",4,53 Ratings & 4 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-3511-thin-light-laptop/p/itmfd916d7331837?pid=COMG6D9UGTFHK5SF&lid=LSTCOMG6D9UGTFHK5SF3LMIDX&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_97&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMG6D9UGTFHK5SF.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
97,DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5420 Thin and Light Lapto...,"₹91,958",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-5420-thin-light-laptop/p/itm088468ddf04db?pid=COMGH53NZFJVZEBX&lid=LSTCOMGH53NZFJVZEBX3FSIAC&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_98&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGH53NZFJVZEBX.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
98,DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"₹42,000",4.2,913 Ratings & 107 Reviews,https://flipkart.com/search?q=dell+laptop/dell-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-vostro-3510-thin-light-laptop/p/itm9ba5f470413d2?pid=COMGBP5FXHE2MXAZ&lid=LSTCOMGBP5FXHE2MXAZEXNGTR&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_99&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGBP5FXHE2MXAZ.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
